DocumentID,DatesDocumentID,timestamp,name,County,Name,data,Surf Height: Size,Surf Height: Direction,Surf Height: Period,Surf Height: Angle,Seconday 1 -> height,Seconday 1 -> letters,Seconday 1 -> period,Seconday 1 -> angle,Primary -> height,Primary -> letters,Primary -> period,Primary -> angle,Seconday 2 -> height,Seconday 2 -> letters,Seconday 2 -> period,Seconday 2 -> angle,Seconday 3 -> height,Seconday 3 -> letters,Seconday 3 -> period,Seconday 3 -> angle,Star Rating,Wave Power,Wind Direction (NSEW),Wind Direction (Angle),Primary Wind Speed,Wind Direction (Human Relation)
Baja Malibu,Saturday-30-10AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Baja Malibu,"['Saturday', 'November', 30, 2024, '10AM']",0.6,S,13.0,9.0,0.3,W,7,90.0,0.6,S,13,9.0,0.2,WNW,13.0,117.0,,,,,1.0,126,SE,305.0,5.0,glass
Baja Malibu,Saturday-30-10PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Baja Malibu,"['Saturday', 'November', 30, 2024, '10PM']",0.6,S,13.0,9.0,0.3,SW,18,45.0,0.6,S,13,9.0,0.2,WNW,12.0,117.0,,,,,1.0,123,SSW,19.0,5.0,glass
Baja Malibu,Saturday-30-1PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Baja Malibu,"['Saturday', 'November', 30, 2024, '1PM']",0.6,S,13.0,9.0,0.3,W,7,90.0,0.6,S,13,9.0,0.2,WNW,12.0,117.0,,,,,0.0,126,WSW,64.0,10.0,cross-on
Baja Malibu,Saturday-30-4PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Baja Malibu,"['Saturday', 'November', 30, 2024, '4PM']",0.6,S,13.0,9.0,0.3,W,7,90.0,0.6,S,13,9.0,0.2,WNW,12.0,117.0,,,,,1.0,125,WSW,77.0,5.0,glass
Baja Malibu,Saturday-30-7AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Baja Malibu,"['Saturday', 'November', 30, 2024, '7AM']",0.6,SSW,13.0,18.0,0.3,W,7,90.0,0.6,SSW,13,18.0,0.3,WNW,13.0,108.0,,,,,1.0,139,E,281.0,10.0,off
Baja Malibu,Saturday-30-7PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Baja Malibu,"['Saturday', 'November', 30, 2024, '7PM']",0.6,S,13.0,9.0,0.2,W,7,90.0,0.6,S,13,9.0,0.2,WNW,12.0,117.0,,,,,1.0,125,E,275.0,0.0,glass
Baja Malibu,Sunday-1-1AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Baja Malibu,"['Sunday', 'December', 1, 2024, '1AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.2,WNW,12.0,117.0,,,,,1.0,85,W,86.0,0.0,glass
Baja Malibu,Sunday-1-4AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Baja Malibu,"['Sunday', 'December', 1, 2024, '4AM']",0.5,S,13.0,11.0,0.3,SW,19,45.0,0.5,S,13,11.0,0.3,WNW,12.0,108.0,,,,,1.0,81,NW,131.0,5.0,glass
Barra de Colotepec,Saturday-30-12PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Barra de Colotepec,"['Saturday', 'November', 30, 2024, '12PM']",0.9,SSW,13.0,18.0,0.1,SW,21,45.0,0.9,SSW,13,18.0,0.1,SW,18.0,45.0,,,,,1.0,289,SSW,20.0,10.0,on
Barra de Colotepec,Saturday-30-3PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Barra de Colotepec,"['Saturday', 'November', 30, 2024, '3PM']",0.9,SSW,13.0,21.0,0.2,SSW,18,27.0,0.9,SSW,13,21.0,-0.1,E,8.0,270.0,,,,,1.0,227,SSW,23.0,5.0,cross-on
Barra de Colotepec,Saturday-30-6PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Barra de Colotepec,"['Saturday', 'November', 30, 2024, '6PM']",0.8,SSW,12.0,14.0,0.3,SW,19,45.0,0.8,SSW,12,14.0,0.3,SW,19.0,45.0,,,,,2.0,205,WNW,112.0,5.0,glass
Barra de Colotepec,Saturday-30-9AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Barra de Colotepec,"['Saturday', 'November', 30, 2024, '9AM']",0.9,SSW,13.0,18.0,0.1,SW,21,45.0,0.9,SSW,13,18.0,0.1,W,4.0,90.0,,,,,2.0,294,NE,214.0,5.0,glass
Barra de Colotepec,Saturday-30-9PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Barra de Colotepec,"['Saturday', 'November', 30, 2024, '9PM']",0.8,SSW,12.0,14.0,0.4,SW,19,34.0,0.8,SSW,12,14.0,-0.1,E,8.0,270.0,-0.2,WNW,4.0,117.0,2.0,205,NNW,157.0,10.0,cross-off
Barra de Colotepec,Sunday-1-0AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Barra de Colotepec,"['Sunday', 'December', 1, 2024, '0AM']",0.8,SSW,12.0,14.0,0.4,SW,19,34.0,0.8,SSW,12,14.0,-0.1,E,7.0,270.0,,,,,2.0,205,NNW,152.0,5.0,cross-off
Barra de Colotepec,Sunday-1-3AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Barra de Colotepec,"['Sunday', 'December', 1, 2024, '3AM']",0.8,SSW,12.0,14.0,0.4,SW,19,34.0,0.8,SSW,12,14.0,0.4,SW,19.0,34.0,,,,,2.0,205,NNE,198.0,5.0,glass
Barra de Colotepec,Sunday-1-6AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Barra de Colotepec,"['Sunday', 'December', 1, 2024, '6AM']",0.8,SSW,12.0,14.0,0.4,SW,19,34.0,0.8,SSW,12,14.0,-0.1,E,8.0,270.0,,,,,2.0,205,NNE,198.0,5.0,off
Beachbreak,Saturday-30-11AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Beachbreak,"['Saturday', 'November', 30, 2024, '11AM']",0.6,SSW,13.0,18.0,0.3,S,8,-0.0,0.6,SSW,13,18.0,0.3,WNW,10.0,108.0,,,,,1.0,131,NNE,205.0,15.0,off
Beachbreak,Saturday-30-11PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Beachbreak,"['Saturday', 'November', 30, 2024, '11PM']",0.7,SSW,12.0,16.0,0.3,WNW,9,108.0,0.7,SSW,12,16.0,0.3,SW,19.0,45.0,0.3,NW,3.0,135.0,1.0,150,N,191.0,10.0,cross-off
Beachbreak,Saturday-30-2PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Beachbreak,"['Saturday', 'November', 30, 2024, '2PM']",0.7,SSW,13.0,16.0,0.3,WNW,9,108.0,0.7,SSW,13,16.0,0.2,W,15.0,90.0,,,,,1.0,165,NNW,168.0,10.0,cross-off
Beachbreak,Saturday-30-5PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Beachbreak,"['Saturday', 'November', 30, 2024, '5PM']",0.7,SSW,12.0,16.0,0.3,WNW,9,108.0,0.7,SSW,12,16.0,0.3,SW,19.0,45.0,0.2,WNW,2.0,117.0,1.0,155,N,176.0,15.0,cross-off
Beachbreak,Saturday-30-8AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Beachbreak,"['Saturday', 'November', 30, 2024, '8AM']",0.6,SSW,13.0,18.0,0.3,SSE,8,342.0,0.6,SSW,13,18.0,0.2,WNW,15.0,117.0,-0.3,N,2.0,180.0,1.0,133,NNE,210.0,15.0,off
Beachbreak,Saturday-30-8PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Beachbreak,"['Saturday', 'November', 30, 2024, '8PM']",0.7,SSW,12.0,16.0,0.3,SW,19,45.0,0.7,SSW,12,16.0,0.3,WNW,9.0,108.0,0.3,NW,2.0,135.0,1.0,152,NNE,201.0,15.0,cross-off
Beachbreak,Sunday-1-2AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Beachbreak,"['Sunday', 'December', 1, 2024, '2AM']",0.5,SSW,12.0,22.0,0.4,S,8,-0.0,0.5,SSW,12,22.0,0.3,SW,19.0,45.0,-0.2,NNW,2.0,153.0,1.0,82,N,175.0,10.0,cross-off
Beachbreak,Sunday-1-5AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Beachbreak,"['Sunday', 'December', 1, 2024, '5AM']",0.6,S,12.0,9.0,0.3,WNW,8,108.0,0.6,S,12,9.0,0.3,SW,19.0,45.0,-0.2,NNW,2.0,153.0,1.0,104,N,186.0,10.0,cross-off
Boca Del Salado,Saturday-30-11AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca Del Salado,"['Saturday', 'November', 30, 2024, '11AM']",0.6,S,13.0,9.0,0.3,SSE,8,342.0,0.6,S,13,9.0,0.1,SW,18.0,45.0,-0.7,N,6.0,172.0,1.0,121,N,181.0,15.0,cross-off
Boca Del Salado,Saturday-30-11PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca Del Salado,"['Saturday', 'November', 30, 2024, '11PM']",0.6,S,12.0,9.0,0.2,SSW,19,27.0,0.6,S,12,9.0,0.2,S,15.0,-0.0,-0.6,N,6.0,171.0,1.0,106,NNW,148.0,10.0,off
Boca Del Salado,Saturday-30-2PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca Del Salado,"['Saturday', 'November', 30, 2024, '2PM']",0.6,S,13.0,9.0,0.3,SSE,8,342.0,0.6,S,13,9.0,0.1,SW,18.0,45.0,-0.8,N,4.0,173.0,1.0,117,N,183.0,10.0,cross-off
Boca Del Salado,Saturday-30-5PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca Del Salado,"['Saturday', 'November', 30, 2024, '5PM']",0.6,S,12.0,9.0,0.3,S,8,-0.0,0.6,S,12,9.0,0.1,SW,19.0,45.0,-0.7,N,4.0,172.0,1.0,110,NNW,154.0,15.0,off
Boca Del Salado,Saturday-30-8AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca Del Salado,"['Saturday', 'November', 30, 2024, '8AM']",0.6,S,13.0,9.0,0.3,SSE,8,342.0,0.6,S,13,9.0,0.1,SW,21.0,45.0,-0.8,N,6.0,173.0,1.0,123,NNW,156.0,15.0,off
Boca Del Salado,Saturday-30-8PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca Del Salado,"['Saturday', 'November', 30, 2024, '8PM']",0.5,S,12.0,11.0,0.3,S,8,-0.0,0.5,S,12,11.0,-0.4,NNW,6.0,166.0,-0.6,N,4.0,180.0,1.0,75,NW,146.0,10.0,off
Boca Del Salado,Sunday-1-2AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca Del Salado,"['Sunday', 'December', 1, 2024, '2AM']",0.6,S,12.0,9.0,0.2,SSW,19,27.0,0.6,S,12,9.0,0.1,S,15.0,-0.0,-0.6,N,6.0,171.0,1.0,104,NNW,151.0,15.0,off
Boca Del Salado,Sunday-1-5AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca Del Salado,"['Sunday', 'December', 1, 2024, '5AM']",0.6,S,12.0,9.0,0.3,SW,19,45.0,0.6,S,12,9.0,0.2,SSW,19.0,27.0,-0.7,N,4.0,172.0,1.0,104,NNW,154.0,15.0,off
Boca de Apisa,Saturday-30-12PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca de Apisa,"['Saturday', 'November', 30, 2024, '12PM']",0.8,SSW,12.0,14.0,0.2,WNW,16,117.0,0.8,SSW,12,14.0,0.2,SSW,18.0,27.0,,,,,1.0,205,SW,53.0,10.0,on
Boca de Apisa,Saturday-30-3PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca de Apisa,"['Saturday', 'November', 30, 2024, '3PM']",0.8,SSW,12.0,14.0,0.3,SW,19,45.0,0.8,SSW,12,14.0,0.2,WNW,16.0,117.0,0.2,W,4.0,90.0,0.0,202,WSW,69.0,10.0,cross-on
Boca de Apisa,Saturday-30-6PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca de Apisa,"['Saturday', 'November', 30, 2024, '6PM']",0.8,SSW,12.0,14.0,0.4,SW,19,34.0,0.8,SSW,12,14.0,0.2,WNW,16.0,117.0,0.2,WNW,2.0,117.0,0.0,198,W,87.0,10.0,cross-on
Boca de Apisa,Saturday-30-9AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca de Apisa,"['Saturday', 'November', 30, 2024, '9AM']",0.8,SSW,13.0,14.0,0.1,NW,8,135.0,0.8,SSW,13,14.0,0.1,SW,21.0,45.0,,,,,2.0,215,N,174.0,5.0,glass
Boca de Apisa,Saturday-30-9PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca de Apisa,"['Saturday', 'November', 30, 2024, '9PM']",0.8,SSW,12.0,14.0,0.4,SW,19,34.0,0.8,SSW,12,14.0,0.2,WNW,8.0,117.0,0.1,NW,12.0,135.0,1.0,198,NNW,150.0,5.0,glass
Boca de Apisa,Sunday-1-0AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca de Apisa,"['Sunday', 'December', 1, 2024, '0AM']",0.7,SSW,12.0,16.0,0.4,SW,19,34.0,0.7,SSW,12,16.0,0.4,NW,8.0,124.0,0.1,NW,12.0,135.0,1.0,155,N,189.0,5.0,glass
Boca de Apisa,Sunday-1-3AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca de Apisa,"['Sunday', 'December', 1, 2024, '3AM']",0.7,SSW,12.0,16.0,0.4,SW,19,34.0,0.7,SSW,12,16.0,0.4,NW,7.0,124.0,0.1,NW,15.0,135.0,1.0,155,N,185.0,5.0,cross-off
Boca de Apisa,Sunday-1-6AM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca de Apisa,"['Sunday', 'December', 1, 2024, '6AM']",0.7,SSW,12.0,16.0,0.4,SW,19,34.0,0.7,SSW,12,16.0,0.3,WNW,3.0,108.0,0.2,WNW,15.0,117.0,1.0,157,N,186.0,5.0,glass
Boca de los Iguanas,Saturday-30-12PM,30 November 2024: 11:37AM,Baja Norte - MX,Baja Norte - MX,Boca de los Iguanas,"['Saturday', 'November', 30, 2024, '12PM']",0.8,SSW,12.0,14.0,0.4,NW,16,124.0,0.8,SSW,12,14.0,0.2,WNW,12.0,117.0,,,,,1.0,205,SSW,26.0,5.0,on
