DocumentID,DatesDocumentID,timestamp,name,County,Name,data,Surf Height: Size,Surf Height: Direction,Surf Height: Period,Surf Height: Angle,Seconday 1 -> height,Seconday 1 -> letters,Seconday 1 -> period,Seconday 1 -> angle,Primary -> height,Primary -> letters,Primary -> period,Primary -> angle,Seconday 2 -> height,Seconday 2 -> letters,Seconday 2 -> period,Seconday 2 -> angle,Seconday 3 -> height,Seconday 3 -> letters,Seconday 3 -> period,Seconday 3 -> angle,Star Rating,Wave Power,Wind Direction (NSEW),Wind Direction (Angle),Primary Wind Speed,Wind Direction (Human Relation),Primary: Ideal Difference,Secondary 1: Ideal Difference,Secondary 2: Ideal Difference,Secondary 3: Ideal Difference,Ideal Difference Avg,Wind: Ideal Difference
Santa Cruz Harbour,Saturday-30-7AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Santa Cruz Harbour,"['Saturday', 'November', 30, 2024, '7AM']",0.5,S,14.0,11.0,0.2,WSW,7,63.0,0.5,S,14,11.0,-0.3,NE,3.0,225.0,-0.4,WNW,12.0,104.0,1.0,97,NE,214.0,10.0,off,191.5,139.5,22.5,98.5,113.0,169.0
Sunset State Beach,Friday-29-10PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Sunset State Beach,"['Friday', 'November', 29, 2024, '10PM']",0.6,S,14.0,9.0,0.4,WNW,12,104.0,0.6,S,14,9.0,0.3,WSW,7.0,72.0,,,,,1.0,153,NE,234.0,10.0,cross-off,261.0,166.0,198.0,,,144.0
Sunset State Beach,Friday-29-1PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Sunset State Beach,"['Friday', 'November', 29, 2024, '1PM']",0.7,S,15.0,8.0,0.4,WNW,13,104.0,0.7,S,15,8.0,0.3,WSW,8.0,72.0,-0.2,N,6.0,180.0,2.0,209,ENE,243.0,10.0,cross-off,262.0,166.0,198.0,90.0,179.0,153.0
Sunset State Beach,Friday-29-4PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Sunset State Beach,"['Friday', 'November', 29, 2024, '4PM']",0.6,S,15.0,9.0,0.4,WNW,13,104.0,0.6,S,15,9.0,0.2,WSW,8.0,63.0,-0.2,N,6.0,180.0,1.0,155,NE,223.0,10.0,cross-off,261.0,166.0,207.0,90.0,181.0,133.0
Sunset State Beach,Friday-29-7PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Sunset State Beach,"['Friday', 'November', 29, 2024, '7PM']",0.6,S,14.0,9.0,0.4,WNW,12,117.0,0.6,S,14,9.0,0.3,WSW,7.0,72.0,-0.3,NNW,6.0,162.0,1.0,153,NE,222.0,10.0,cross-off,261.0,153.0,198.0,108.0,180.0,132.0
Sunset State Beach,Saturday-30-10AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Sunset State Beach,"['Saturday', 'November', 30, 2024, '10AM']",0.5,S,13.0,11.0,0.5,NW,12,127.0,0.5,S,13,11.0,0.2,WSW,7.0,63.0,,,,,1.0,92,ENE,237.0,10.0,cross-off,259.0,143.0,207.0,,,147.0
Sunset State Beach,Saturday-30-1AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Sunset State Beach,"['Saturday', 'November', 30, 2024, '1AM']",0.6,S,14.0,9.0,0.4,WNW,12,104.0,0.6,S,14,9.0,0.2,WSW,7.0,63.0,-0.3,NE,2.0,225.0,1.0,150,NE,228.0,10.0,cross-off,261.0,166.0,207.0,45.0,169.75,138.0
Sunset State Beach,Saturday-30-4AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Sunset State Beach,"['Saturday', 'November', 30, 2024, '4AM']",0.6,S,14.0,9.0,0.4,WNW,12,104.0,0.6,S,14,9.0,0.2,WSW,7.0,63.0,-0.4,NE,3.0,236.0,1.0,146,NE,234.0,10.0,cross-off,261.0,166.0,207.0,34.0,167.0,144.0
Sunset State Beach,Saturday-30-7AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,Sunset State Beach,"['Saturday', 'November', 30, 2024, '7AM']",0.5,S,14.0,11.0,0.4,WNW,12,104.0,0.5,S,14,11.0,0.2,WSW,7.0,63.0,-0.3,NE,3.0,225.0,1.0,97,NE,227.0,10.0,cross-off,259.0,166.0,207.0,45.0,169.25,137.0
The Rivermouth,Friday-29-10PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,The Rivermouth,"['Friday', 'November', 29, 2024, '10PM']",0.6,SSW,14.0,18.0,0.4,WNW,12,104.0,0.6,SSW,14,18.0,0.2,WSW,7.0,63.0,,,,,1.0,165,NE,227.0,10.0,cross-off,184.5,98.5,139.5,,,133.0
The Rivermouth,Friday-29-1PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,The Rivermouth,"['Friday', 'November', 29, 2024, '1PM']",0.7,S,15.0,8.0,0.4,WNW,13,104.0,0.7,S,15,8.0,0.3,WSW,8.0,72.0,-0.2,N,6.0,180.0,1.0,209,ENE,238.0,5.0,cross-off,194.5,98.5,130.5,22.5,111.5,122.0
The Rivermouth,Friday-29-4PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,The Rivermouth,"['Friday', 'November', 29, 2024, '4PM']",0.7,SSW,15.0,16.0,0.4,WNW,13,104.0,0.7,SSW,15,16.0,0.2,WSW,7.0,63.0,-0.2,N,6.0,180.0,1.0,222,NNE,198.0,5.0,off,186.5,98.5,139.5,22.5,111.75,162.0
The Rivermouth,Friday-29-7PM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,The Rivermouth,"['Friday', 'November', 29, 2024, '7PM']",0.7,SSW,14.0,16.0,0.4,WNW,12,104.0,0.7,SSW,14,16.0,0.3,WSW,7.0,72.0,,,,,1.0,218,NNE,204.0,10.0,cross-off,186.5,98.5,130.5,,,156.0
The Rivermouth,Saturday-30-10AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,The Rivermouth,"['Saturday', 'November', 30, 2024, '10AM']",0.5,S,14.0,11.0,0.4,WNW,12,117.0,0.5,S,14,11.0,0.2,WSW,7.0,63.0,-0.2,ENE,3.0,243.0,1.0,93,NE,228.0,10.0,cross-off,191.5,85.5,139.5,40.5,114.25,132.0
The Rivermouth,Saturday-30-1AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,The Rivermouth,"['Saturday', 'November', 30, 2024, '1AM']",0.6,S,14.0,9.0,0.4,WNW,12,104.0,0.6,S,14,9.0,0.2,WSW,7.0,63.0,-0.3,N,6.0,180.0,1.0,150,NE,218.0,10.0,cross-off,193.5,98.5,139.5,22.5,113.5,142.0
The Rivermouth,Saturday-30-4AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,The Rivermouth,"['Saturday', 'November', 30, 2024, '4AM']",0.6,S,14.0,9.0,0.4,WNW,12,104.0,0.6,S,14,9.0,0.2,WSW,7.0,63.0,-0.3,ENE,3.0,252.0,1.0,148,NE,217.0,10.0,cross-off,193.5,98.5,139.5,49.5,120.25,143.0
The Rivermouth,Saturday-30-7AM,29 November 2024: 7:21PM,Santa Cruz County,Santa Cruz County,The Rivermouth,"['Saturday', 'November', 30, 2024, '7AM']",0.6,S,14.0,9.0,0.4,WNW,12,117.0,0.6,S,14,9.0,0.2,WSW,7.0,63.0,-0.3,ENE,3.0,252.0,1.0,138,NE,217.0,10.0,cross-off,193.5,85.5,139.5,49.5,117.0,143.0
Doran Beach,Friday-29-10PM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Doran Beach,"['Friday', 'November', 29, 2024, '10PM']",0.7,SSW,14.0,27.0,0.5,W,12,101.0,0.7,SSW,14,27.0,0.3,NW,6.0,135.0,,,,,1.0,186,ENE,239.0,5.0,cross-off,198.0,124.0,90.0,,,121.0
Doran Beach,Friday-29-1PM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Doran Beach,"['Friday', 'November', 29, 2024, '1PM']",0.7,SSW,15.0,27.0,0.5,WNW,12,112.0,0.7,SSW,15,27.0,0.3,NW,6.0,135.0,,,,,1.0,191,NE,230.0,5.0,cross-off,198.0,113.0,90.0,,,130.0
Doran Beach,Friday-29-4PM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Doran Beach,"['Friday', 'November', 29, 2024, '4PM']",0.7,SSW,15.0,27.0,0.5,WNW,12,112.0,0.7,SSW,15,27.0,0.2,WSW,7.0,63.0,-0.3,NW,6.0,135.0,1.0,188,NW,134.0,5.0,cross-off,198.0,113.0,162.0,90.0,140.75,226.0
Doran Beach,Friday-29-7PM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Doran Beach,"['Friday', 'November', 29, 2024, '7PM']",0.7,SSW,15.0,27.0,0.4,WNW,12,104.0,0.7,SSW,15,27.0,0.3,NW,6.0,135.0,,,,,1.0,188,N,186.0,5.0,glass,198.0,121.0,90.0,,,174.0
Doran Beach,Saturday-30-10AM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Doran Beach,"['Saturday', 'November', 30, 2024, '10AM']",0.5,WNW,12.0,112.0,0.5,SSW,14,22.0,0.5,WNW,12,112.0,0.4,NW,6.0,135.0,0.1,E,4.0,270.0,1.0,107,ENE,247.0,10.0,cross-off,113.0,203.0,90.0,45.0,112.75,113.0
Doran Beach,Saturday-30-1AM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Doran Beach,"['Saturday', 'November', 30, 2024, '1AM']",0.6,SSW,14.0,31.0,0.5,WNW,12,112.0,0.6,SSW,14,31.0,0.3,NW,6.0,135.0,,,,,1.0,140,NE,232.0,10.0,cross-off,194.0,113.0,90.0,,,128.0
Doran Beach,Saturday-30-4AM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Doran Beach,"['Saturday', 'November', 30, 2024, '4AM']",0.6,SSW,14.0,31.0,0.5,WNW,12,112.0,0.6,SSW,14,31.0,0.4,NW,6.0,135.0,,,,,1.0,138,NE,224.0,10.0,cross-off,194.0,113.0,90.0,,,136.0
Doran Beach,Saturday-30-7AM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Doran Beach,"['Saturday', 'November', 30, 2024, '7AM']",0.5,WNW,12.0,112.0,0.5,SSW,14,22.0,0.5,WNW,12,112.0,0.4,NW,6.0,135.0,,,,,1.0,115,NE,224.0,10.0,cross-off,113.0,203.0,90.0,,,136.0
Russian Rivermouth,Friday-29-10PM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Russian Rivermouth,"['Friday', 'November', 29, 2024, '10PM']",0.6,SSW,14.0,31.0,0.4,WNW,12,104.0,0.6,SSW,14,31.0,0.2,WSW,7.0,63.0,,,,,1.0,140,ENE,237.0,5.0,glass,194.0,121.0,162.0,,,147.0
Russian Rivermouth,Friday-29-1PM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Russian Rivermouth,"['Friday', 'November', 29, 2024, '1PM']",0.6,SSW,15.0,31.0,0.4,WNW,12,104.0,0.6,SSW,15,31.0,0.2,WSW,8.0,63.0,,,,,1.0,144,NNW,168.0,0.0,glass,194.0,121.0,162.0,,,78.0
Russian Rivermouth,Friday-29-4PM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Russian Rivermouth,"['Friday', 'November', 29, 2024, '4PM']",0.6,SSW,15.0,31.0,0.4,WNW,12,104.0,0.6,SSW,15,31.0,0.3,NW,6.0,135.0,0.2,WSW,7.0,63.0,1.0,142,WNW,121.0,5.0,glass,194.0,121.0,90.0,162.0,141.75,31.0
Russian Rivermouth,Friday-29-7PM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Russian Rivermouth,"['Friday', 'November', 29, 2024, '7PM']",0.6,SSW,15.0,31.0,0.3,WNW,12,108.0,0.6,SSW,15,31.0,0.2,WSW,7.0,63.0,,,,,0.0,142,N,174.0,5.0,cross,194.0,117.0,162.0,,,84.0
Russian Rivermouth,Saturday-30-10AM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Russian Rivermouth,"['Saturday', 'November', 30, 2024, '10AM']",0.4,SSW,14.0,27.0,0.4,WNW,12,104.0,0.4,SSW,14,27.0,0.2,WNW,7.0,117.0,,,,,1.0,74,ENE,252.0,5.0,off,198.0,121.0,108.0,,,162.0
Russian Rivermouth,Saturday-30-1AM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Russian Rivermouth,"['Saturday', 'November', 30, 2024, '1AM']",0.6,SSW,14.0,31.0,0.4,WNW,12,104.0,0.6,SSW,14,31.0,0.2,WNW,9.0,117.0,,,,,1.0,140,NE,226.0,10.0,cross-off,194.0,121.0,108.0,,,136.0
Russian Rivermouth,Saturday-30-4AM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Russian Rivermouth,"['Saturday', 'November', 30, 2024, '4AM']",0.4,SSW,14.0,27.0,0.4,WNW,12,104.0,0.4,SSW,14,27.0,0.2,WNW,6.0,117.0,,,,,1.0,81,NNE,208.0,10.0,cross-off,198.0,121.0,108.0,,,118.0
Russian Rivermouth,Saturday-30-7AM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Russian Rivermouth,"['Saturday', 'November', 30, 2024, '7AM']",0.4,SSW,14.0,27.0,0.4,WNW,12,104.0,0.4,SSW,14,27.0,0.2,WNW,6.0,117.0,,,,,1.0,80,NE,221.0,10.0,cross-off,198.0,121.0,108.0,,,131.0
Salmon Creek,Friday-29-10PM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Salmon Creek,"['Friday', 'November', 29, 2024, '10PM']",0.7,SSW,14.0,27.0,0.5,W,12,101.0,0.7,SSW,14,27.0,0.3,NW,6.0,135.0,,,,,1.0,186,NE,235.0,5.0,glass,220.5,146.5,112.5,,,122.5
Salmon Creek,Friday-29-1PM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Salmon Creek,"['Friday', 'November', 29, 2024, '1PM']",0.7,SSW,15.0,27.0,0.5,WNW,12,112.0,0.7,SSW,15,27.0,0.3,NW,6.0,135.0,,,,,1.0,191,NE,221.0,5.0,glass,220.5,135.5,112.5,,,108.5
Salmon Creek,Friday-29-4PM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Salmon Creek,"['Friday', 'November', 29, 2024, '4PM']",0.7,SSW,15.0,27.0,0.5,WNW,12,112.0,0.7,SSW,15,27.0,0.3,NW,6.0,135.0,0.2,WSW,7.0,63.0,0.0,188,NW,131.0,5.0,on,220.5,135.5,112.5,184.5,163.25,18.5
Salmon Creek,Friday-29-7PM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Salmon Creek,"['Friday', 'November', 29, 2024, '7PM']",0.7,SSW,15.0,27.0,0.4,WNW,12,104.0,0.7,SSW,15,27.0,0.3,NW,6.0,135.0,,,,,0.0,188,N,175.0,5.0,cross-on,220.5,143.5,112.5,,,62.5
Salmon Creek,Saturday-30-10AM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Salmon Creek,"['Saturday', 'November', 30, 2024, '10AM']",0.5,WNW,12.0,112.0,0.5,SSW,14,22.0,0.5,WNW,12,112.0,0.4,NW,6.0,135.0,-0.1,E,4.0,270.0,1.0,107,ENE,249.0,10.0,cross-off,135.5,225.5,112.5,22.5,124.0,136.5
Salmon Creek,Saturday-30-1AM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Salmon Creek,"['Saturday', 'November', 30, 2024, '1AM']",0.6,SSW,14.0,31.0,0.5,WNW,12,112.0,0.6,SSW,14,31.0,0.3,NW,6.0,135.0,,,,,1.0,140,NE,232.0,10.0,cross-off,216.5,135.5,112.5,,,119.5
Salmon Creek,Saturday-30-4AM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Salmon Creek,"['Saturday', 'November', 30, 2024, '4AM']",0.6,SSW,14.0,31.0,0.5,WNW,12,112.0,0.6,SSW,14,31.0,0.4,NW,6.0,135.0,,,,,1.0,138,NE,221.0,10.0,cross-off,216.5,135.5,112.5,,,108.5
Salmon Creek,Saturday-30-7AM,29 November 2024: 7:21PM,Sonoma County,Sonoma County,Salmon Creek,"['Saturday', 'November', 30, 2024, '7AM']",0.5,WNW,12.0,112.0,0.5,SSW,14,22.0,0.5,WNW,12,112.0,0.4,NW,6.0,135.0,,,,,1.0,115,NE,222.0,10.0,cross-off,135.5,225.5,112.5,,,109.5
Hollywood Beach,Friday-29-10PM,29 November 2024: 7:21PM,Ventura County,Ventura County,Hollywood Beach,"['Friday', 'November', 29, 2024, '10PM']",0.6,S,14.0,9.0,0.2,W,8,90.0,0.6,S,14,9.0,0.2,S,8.0,-0.0,,,,,1.0,146,NNE,211.0,10.0,cross-off,216.0,135.0,225.0,,,143.5
Hollywood Beach,Friday-29-1PM,29 November 2024: 7:21PM,Ventura County,Ventura County,Hollywood Beach,"['Friday', 'November', 29, 2024, '1PM']",0.7,S,14.0,8.0,0.2,W,8,90.0,0.7,S,14,8.0,0.2,SSE,10.0,333.0,,,,,2.0,206,E,274.0,5.0,cross-off,217.0,135.0,108.0,,,206.5
Hollywood Beach,Friday-29-4PM,29 November 2024: 7:21PM,Ventura County,Ventura County,Hollywood Beach,"['Friday', 'November', 29, 2024, '4PM']",0.7,S,14.0,8.0,0.2,W,8,90.0,0.7,S,14,8.0,0.2,S,9.0,-0.0,,,,,2.0,206,ENE,242.0,0.0,glass,217.0,135.0,225.0,,,174.5
Hollywood Beach,Friday-29-7PM,29 November 2024: 7:21PM,Ventura County,Ventura County,Hollywood Beach,"['Friday', 'November', 29, 2024, '7PM']",0.6,S,14.0,9.0,0.2,W,8,90.0,0.6,S,14,9.0,0.2,SSE,9.0,333.0,,,,,1.0,150,NNE,213.0,10.0,cross-off,216.0,135.0,108.0,,,145.5
Hollywood Beach,Saturday-30-10AM,29 November 2024: 7:21PM,Ventura County,Ventura County,Hollywood Beach,"['Saturday', 'November', 30, 2024, '10AM']",0.5,S,13.0,11.0,0.2,SSE,8,333.0,0.5,S,13,11.0,0.1,W,7.0,90.0,,,,,1.0,90,ENE,251.0,5.0,off,214.0,108.0,135.0,,,183.5
Hollywood Beach,Saturday-30-1AM,29 November 2024: 7:21PM,Ventura County,Ventura County,Hollywood Beach,"['Saturday', 'November', 30, 2024, '1AM']",0.6,S,14.0,9.0,0.2,W,7,90.0,0.6,S,14,9.0,0.2,SSE,8.0,333.0,0.2,WNW,7.0,117.0,1.0,138,NE,217.0,10.0,cross-off,216.0,135.0,108.0,108.0,141.75,149.5
Hollywood Beach,Saturday-30-4AM,29 November 2024: 7:21PM,Ventura County,Ventura County,Hollywood Beach,"['Saturday', 'November', 30, 2024, '4AM']",0.5,S,14.0,11.0,0.3,SE,8,315.0,0.5,S,14,11.0,0.1,W,12.0,90.0,0.1,SW,20.0,45.0,1.0,93,NE,236.0,15.0,off,214.0,90.0,135.0,180.0,154.75,168.5
Hollywood Beach,Saturday-30-7AM,29 November 2024: 7:21PM,Ventura County,Ventura County,Hollywood Beach,"['Saturday', 'November', 30, 2024, '7AM']",0.5,S,13.0,11.0,0.2,W,7,90.0,0.5,S,13,11.0,-0.2,ESE,8.0,297.0,-0.4,NE,8.0,214.0,1.0,92,NE,232.0,5.0,glass,214.0,135.0,72.0,11.0,108.0,164.5
La Conchita Beach,Friday-29-10PM,29 November 2024: 7:21PM,Ventura County,Ventura County,La Conchita Beach,"['Friday', 'November', 29, 2024, '10PM']",0.4,SSW,14.0,14.0,0.3,W,8,90.0,0.4,SSW,14,14.0,0.2,W,13.0,90.0,,,,,0.0,67,NNE,202.0,5.0,cross-off,211.0,135.0,135.0,,,157.0
La Conchita Beach,Friday-29-1PM,29 November 2024: 7:21PM,Ventura County,Ventura County,La Conchita Beach,"['Friday', 'November', 29, 2024, '1PM']",0.5,S,15.0,11.0,0.3,WSW,8,72.0,0.5,S,15,11.0,0.2,W,13.0,90.0,,,,,1.0,109,SE,326.0,5.0,glass,214.0,153.0,135.0,,,281.0
La Conchita Beach,Friday-29-4PM,29 November 2024: 7:21PM,Ventura County,Ventura County,La Conchita Beach,"['Friday', 'November', 29, 2024, '4PM']",0.5,S,14.0,11.0,0.3,WSW,8,72.0,0.5,S,14,11.0,0.2,W,13.0,90.0,,,,,1.0,107,WNW,121.0,5.0,glass,214.0,153.0,135.0,,,76.0
La Conchita Beach,Friday-29-7PM,29 November 2024: 7:21PM,Ventura County,Ventura County,La Conchita Beach,"['Friday', 'November', 29, 2024, '7PM']",0.4,SSW,14.0,14.0,0.3,W,8,90.0,0.4,SSW,14,14.0,0.2,W,13.0,90.0,,,,,0.0,69,N,183.0,5.0,cross-off,211.0,135.0,135.0,,,138.0
La Conchita Beach,Saturday-30-10AM,29 November 2024: 7:21PM,Ventura County,Ventura County,La Conchita Beach,"['Saturday', 'November', 30, 2024, '10AM']",0.4,SSW,13.0,14.0,0.2,W,7,90.0,0.4,SSW,13,14.0,0.2,W,12.0,90.0,,,,,0.0,59,SE,326.0,5.0,glass,211.0,135.0,135.0,,,281.0
La Conchita Beach,Saturday-30-1AM,29 November 2024: 7:21PM,Ventura County,Ventura County,La Conchita Beach,"['Saturday', 'November', 30, 2024, '1AM']",0.4,SSW,14.0,14.0,0.3,W,7,90.0,0.4,SSW,14,14.0,0.2,W,13.0,90.0,,,,,0.0,64,NNE,202.0,10.0,cross-off,211.0,135.0,135.0,,,157.0
La Conchita Beach,Saturday-30-4AM,29 November 2024: 7:21PM,Ventura County,Ventura County,La Conchita Beach,"['Saturday', 'November', 30, 2024, '4AM']",0.4,SSW,14.0,14.0,0.3,SE,8,315.0,0.4,SSW,14,14.0,0.2,W,7.0,90.0,0.2,W,12.0,90.0,0.0,61,NE,223.0,10.0,off,211.0,90.0,135.0,135.0,142.75,178.0
La Conchita Beach,Saturday-30-7AM,29 November 2024: 7:21PM,Ventura County,Ventura County,La Conchita Beach,"['Saturday', 'November', 30, 2024, '7AM']",0.4,SSW,13.0,14.0,0.2,W,7,90.0,0.4,SSW,13,14.0,0.2,W,12.0,90.0,,,,,0.0,60,NE,215.0,5.0,glass,211.0,135.0,135.0,,,170.0
Mondos,Friday-29-10PM,29 November 2024: 7:21PM,Ventura County,Ventura County,Mondos,"['Friday', 'November', 29, 2024, '10PM']",0.4,SSW,14.0,14.0,0.3,W,8,90.0,0.4,SSW,14,14.0,0.2,W,13.0,90.0,,,,,0.0,67,NNE,202.0,5.0,cross-off,256.0,180.0,180.0,,,135.5
Mondos,Friday-29-1PM,29 November 2024: 7:21PM,Ventura County,Ventura County,Mondos,"['Friday', 'November', 29, 2024, '1PM']",0.5,S,15.0,11.0,0.3,WSW,8,72.0,0.5,S,15,11.0,0.2,W,13.0,90.0,,,,,0.0,109,ESE,300.0,5.0,cross-on,259.0,198.0,180.0,,,37.5
Mondos,Friday-29-4PM,29 November 2024: 7:21PM,Ventura County,Ventura County,Mondos,"['Friday', 'November', 29, 2024, '4PM']",0.5,S,14.0,11.0,0.3,WSW,8,72.0,0.5,S,14,11.0,0.2,W,13.0,90.0,,,,,1.0,107,NW,140.0,5.0,glass,259.0,198.0,180.0,,,197.5
Mondos,Friday-29-7PM,29 November 2024: 7:21PM,Ventura County,Ventura County,Mondos,"['Friday', 'November', 29, 2024, '7PM']",0.4,SSW,14.0,14.0,0.3,W,8,90.0,0.4,SSW,14,14.0,0.2,W,13.0,90.0,,,,,0.0,69,N,190.0,5.0,cross-off,256.0,180.0,180.0,,,147.5
Mondos,Saturday-30-10AM,29 November 2024: 7:21PM,Ventura County,Ventura County,Mondos,"['Saturday', 'November', 30, 2024, '10AM']",0.4,SSW,13.0,14.0,0.2,W,7,90.0,0.4,SSW,13,14.0,0.2,W,12.0,90.0,,,,,0.0,59,ESE,294.0,5.0,glass,256.0,180.0,180.0,,,43.5
Mondos,Saturday-30-1AM,29 November 2024: 7:21PM,Ventura County,Ventura County,Mondos,"['Saturday', 'November', 30, 2024, '1AM']",0.4,SSW,14.0,14.0,0.3,W,7,90.0,0.4,SSW,14,14.0,0.2,W,13.0,90.0,,,,,0.0,64,NNE,204.0,10.0,cross-off,256.0,180.0,180.0,,,133.5
Mondos,Saturday-30-4AM,29 November 2024: 7:21PM,Ventura County,Ventura County,Mondos,"['Saturday', 'November', 30, 2024, '4AM']",0.4,SSW,14.0,14.0,0.2,W,7,90.0,0.4,SSW,14,14.0,0.2,W,12.0,90.0,-0.3,SE,8.0,315.0,0.0,61,NE,229.0,10.0,cross-off,256.0,180.0,180.0,45.0,165.25,108.5
Mondos,Saturday-30-7AM,29 November 2024: 7:21PM,Ventura County,Ventura County,Mondos,"['Saturday', 'November', 30, 2024, '7AM']",0.4,SSW,13.0,14.0,0.2,W,7,90.0,0.4,SSW,13,14.0,0.2,W,12.0,90.0,,,,,0.0,60,NE,222.0,5.0,glass,256.0,180.0,180.0,,,115.5
New Jetty_South Jetty,Friday-29-10PM,29 November 2024: 7:21PM,Ventura County,Ventura County,New Jetty_South Jetty,"['Friday', 'November', 29, 2024, '10PM']",0.4,SSW,14.0,14.0,0.3,W,8,90.0,0.4,SSW,14,14.0,0.2,W,13.0,90.0,,,,,1.0,67,NE,216.0,5.0,off,,,,,,
New Jetty_South Jetty,Friday-29-1PM,29 November 2024: 7:21PM,Ventura County,Ventura County,New Jetty_South Jetty,"['Friday', 'November', 29, 2024, '1PM']",0.5,S,15.0,11.0,0.3,WSW,8,72.0,0.5,S,15,11.0,0.2,W,13.0,90.0,,,,,1.0,109,E,278.0,10.0,cross-off,,,,,,
New Jetty_South Jetty,Friday-29-4PM,29 November 2024: 7:21PM,Ventura County,Ventura County,New Jetty_South Jetty,"['Friday', 'November', 29, 2024, '4PM']",0.5,S,14.0,11.0,0.3,WSW,8,72.0,0.5,S,14,11.0,0.2,W,13.0,90.0,,,,,1.0,107,E,261.0,5.0,glass,,,,,,
New Jetty_South Jetty,Friday-29-7PM,29 November 2024: 7:21PM,Ventura County,Ventura County,New Jetty_South Jetty,"['Friday', 'November', 29, 2024, '7PM']",0.4,SSW,14.0,14.0,0.3,W,8,90.0,0.4,SSW,14,14.0,0.2,W,13.0,90.0,,,,,1.0,69,NE,222.0,10.0,off,,,,,,
New Jetty_South Jetty,Saturday-30-10AM,29 November 2024: 7:21PM,Ventura County,Ventura County,New Jetty_South Jetty,"['Saturday', 'November', 30, 2024, '10AM']",0.4,SSW,13.0,14.0,0.2,W,7,90.0,0.4,SSW,13,14.0,0.2,W,12.0,90.0,,,,,0.0,59,ENE,256.0,5.0,cross-off,,,,,,
New Jetty_South Jetty,Saturday-30-1AM,29 November 2024: 7:21PM,Ventura County,Ventura County,New Jetty_South Jetty,"['Saturday', 'November', 30, 2024, '1AM']",0.4,SSW,14.0,14.0,0.3,W,7,90.0,0.4,SSW,14,14.0,0.2,W,13.0,90.0,,,,,0.0,64,NE,219.0,10.0,off,,,,,,
New Jetty_South Jetty,Saturday-30-4AM,29 November 2024: 7:21PM,Ventura County,Ventura County,New Jetty_South Jetty,"['Saturday', 'November', 30, 2024, '4AM']",0.4,SSW,14.0,14.0,0.2,W,7,90.0,0.4,SSW,14,14.0,0.2,W,12.0,90.0,-0.3,SE,8.0,315.0,0.0,61,ENE,239.0,10.0,off,,,,,,
New Jetty_South Jetty,Saturday-30-7AM,29 November 2024: 7:21PM,Ventura County,Ventura County,New Jetty_South Jetty,"['Saturday', 'November', 30, 2024, '7AM']",0.4,SSW,13.0,14.0,0.2,W,7,90.0,0.4,SSW,13,14.0,0.2,W,12.0,90.0,,,,,0.0,60,ENE,243.0,5.0,off,,,,,,
Ormond Beach,Friday-29-10PM,29 November 2024: 7:21PM,Ventura County,Ventura County,Ormond Beach,"['Friday', 'November', 29, 2024, '10PM']",0.6,S,14.0,9.0,0.2,W,8,90.0,0.6,S,14,9.0,0.2,S,8.0,-0.0,,,,,1.0,146,NNE,211.0,10.0,off,216.0,135.0,225.0,,,166.0
